"subject" "activity" "signal" "variable" "average"
24 "laying" "fBodyGyro" "mean" -0.446528145172414
24 "laying" "fBodyGyro" "std" -0.522049989885057
24 "laying" "tBodyAcc" "mean" 0.0479467410224138
24 "laying" "tBodyAcc" "std" -0.304576626916667
24 "laying" "tBodyAccJerk" "mean" 0.024559739287931
24 "laying" "tBodyAccJerk" "std" -0.426424294195402
24 "laying" "tBodyGyro" "mean" -0.00771854767643678
24 "laying" "tBodyGyro" "std" -0.487972552241379
24 "laying" "tBodyGyroJerk" "mean" -0.0622680734965517
24 "laying" "tBodyGyroJerk" "std" -0.520996076034483
24 "laying" "tGravityAcc" "mean" 0.234558269913793
24 "laying" "tGravityAcc" "std" -0.969511403735632
25 "walking" "fBodyAcc" "mean" -0.975099629589744
25 "walking" "fBodyAcc" "std" -0.966352629076923
25 "walking" "fBodyAccJerk" "mean" -0.987254081846154
25 "walking" "fBodyAccJerk" "std" -0.98865808025641
25 "walking" "fBodyGyro" "mean" -0.982545414564103
25 "walking" "fBodyGyro" "std" -0.981517252307692
25 "walking" "tBodyAcc" "mean" 0.0515371203938462
25 "walking" "tBodyAcc" "std" -0.968163332610256
25 "walking" "tBodyAccJerk" "mean" 0.0273901560940513
25 "walking" "tBodyAccJerk" "std" -0.98786092225641
25 "walking" "tBodyGyro" "mean" -0.00824236376923077
25 "walking" "tBodyGyro" "std" -0.981246214871795
25 "walking" "tBodyGyroJerk" "mean" -0.061401614894359
25 "walking" "tBodyGyroJerk" "std" -0.991703936461538
25 "walking" "tGravityAcc" "mean" 0.413704725600154
25 "walking" "tGravityAcc" "std" -0.973918326666667
25 "walking_upstairs" "fBodyAcc" "mean" -0.843430381296804
25 "walking_upstairs" "fBodyAcc" "std" -0.756344112058904
25 "walking_upstairs" "fBodyAccJerk" "mean" -0.960764587945205
25 "walking_upstairs" "fBodyAccJerk" "std" -0.965574549452055
25 "walking_upstairs" "fBodyGyro" "mean" -0.920438013059361
25 "walking_upstairs" "fBodyGyro" "std" -0.913022969360731
25 "walking_upstairs" "tBodyAcc" "mean" 0.0438228773287671
25 "walking_upstairs" "tBodyAcc" "std" -0.772716386228311
25 "walking_upstairs" "tBodyAccJerk" "mean" 0.0285503854626941
25 "walking_upstairs" "tBodyAccJerk" "std" -0.962282036118721
25 "walking_upstairs" "tBodyGyro" "mean" 0.0239352444821918
25 "walking_upstairs" "tBodyGyro" "std" -0.912442811004566
25 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0680037003636986
25 "walking_upstairs" "tBodyGyroJerk" "std" -0.96772924086758
25 "walking_upstairs" "tGravityAcc" "mean" 0.228636735621005
25 "walking_upstairs" "tGravityAcc" "std" -0.694431491840183
25 "walking_downstairs" "fBodyAcc" "mean" -0.974663541036036
25 "walking_downstairs" "fBodyAcc" "std" -0.969718270990991
25 "walking_downstairs" "fBodyAccJerk" "mean" -0.981930453018018
25 "walking_downstairs" "fBodyAccJerk" "std" -0.983755814234234
25 "walking_downstairs" "fBodyGyro" "mean" -0.972311757702703
25 "walking_downstairs" "fBodyGyro" "std" -0.974535641396396
25 "walking_downstairs" "tBodyAcc" "mean" 0.0514345903331982
25 "walking_downstairs" "tBodyAcc" "std" -0.970394013603604
25 "walking_downstairs" "tBodyAccJerk" "mean" 0.0252125938068423
25 "walking_downstairs" "tBodyAccJerk" "std" -0.982549251351351
25 "walking_downstairs" "tBodyGyro" "mean" -0.00313793886981982
25 "walking_downstairs" "tBodyGyro" "std" -0.973309727162162
25 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0660003555085586
25 "walking_downstairs" "tBodyGyroJerk" "std" -0.981958042792793
25 "walking_downstairs" "tGravityAcc" "mean" 0.323886684369369
25 "walking_downstairs" "tGravityAcc" "std" -0.980527939009009
25 "sitting" "fBodyAcc" "mean" -0.481577490717949
25 "sitting" "fBodyAcc" "std" -0.291753652266667
25 "sitting" "fBodyAccJerk" "mean" -0.700774850871795
25 "sitting" "fBodyAccJerk" "std" -0.719608757538462
25 "sitting" "fBodyGyro" "mean" -0.556631542641026
25 "sitting" "fBodyGyro" "std" -0.483531710389744
25 "sitting" "tBodyAcc" "mean" 0.0415995395552821
25 "sitting" "tBodyAcc" "std" -0.326462143333333
25 "sitting" "tBodyAccJerk" "mean" 0.0238562008788205
25 "sitting" "tBodyAccJerk" "std" -0.701077451435897
25 "sitting" "tBodyGyro" "mean" 0.0152657575929744
25 "sitting" "tBodyGyro" "std" -0.495626929184615
25 "sitting" "tBodyGyroJerk" "mean" -0.0695572275379487
25 "sitting" "tBodyGyroJerk" "std" -0.759940776102564
25 "sitting" "tGravityAcc" "mean" 0.272760981253846
25 "sitting" "tGravityAcc" "std" -0.921786374051282
25 "standing" "fBodyAcc" "mean" -0.374907778603448
25 "standing" "fBodyAcc" "std" -0.276445563881034
25 "standing" "fBodyAccJerk" "mean" -0.542777684597701
25 "standing" "fBodyAccJerk" "std" -0.540954411873563
25 "standing" "fBodyGyro" "mean" -0.42034250791954
25 "standing" "fBodyGyro" "std" -0.431210513155172
25 "standing" "tBodyAcc" "mean" 0.0543734123141954
25 "standing" "tBodyAcc" "std" -0.284089973341954
25 "standing" "tBodyAccJerk" "mean" 0.026593462512069
25 "standing" "tBodyAccJerk" "std" -0.52837486862069
25 "standing" "tBodyGyro" "mean" -1.6307623448276e-05
25 "standing" "tBodyGyro" "std" -0.418661041241379
25 "standing" "tBodyGyroJerk" "mean" -0.0778935307417241
25 "standing" "tBodyGyroJerk" "std" -0.613353642643678
25 "standing" "tGravityAcc" "mean" 0.358665491011494
25 "standing" "tGravityAcc" "std" -0.942825924712644
25 "laying" "fBodyAcc" "mean" -0.464827466851351
25 "laying" "fBodyAcc" "std" -0.397462782562613
25 "laying" "fBodyAccJerk" "mean" -0.573112323153153
25 "laying" "fBodyAccJerk" "std" -0.560773069684685
25 "laying" "fBodyGyro" "mean" -0.550661006891892
25 "laying" "fBodyGyro" "std" -0.525807866531532
25 "laying" "tBodyAcc" "mean" 0.0505357867617117
25 "laying" "tBodyAcc" "std" -0.398331086112613
25 "laying" "tBodyAccJerk" "mean" 0.0241107454785135
25 "laying" "tBodyAccJerk" "std" -0.555280684594595
25 "laying" "tBodyGyro" "mean" -0.0036401568840991
25 "laying" "tBodyGyro" "std" -0.52265536554054
25 "laying" "tBodyGyroJerk" "mean" -0.0645151811835586
25 "laying" "tBodyGyroJerk" "std" -0.65572288045045
25 "laying" "tGravityAcc" "mean" 0.332861172400901
25 "laying" "tGravityAcc" "std" -0.96319614518018
26 "walking" "fBodyAcc" "mean" -0.968132702008547
26 "walking" "fBodyAcc" "std" -0.953773352008547
26 "walking" "fBodyAccJerk" "mean" -0.988626098931624
26 "walking" "fBodyAccJerk" "std" -0.990582521196581
26 "walking" "fBodyGyro" "mean" -0.980769789786325
26 "walking" "fBodyGyro" "std" -0.976357764102564
26 "walking" "tBodyAcc" "mean" 0.0512216718399145
26 "walking" "tBodyAcc" "std" -0.956857455854701
26 "walking" "tBodyAccJerk" "mean" 0.0251881108032479
26 "walking" "tBodyAccJerk" "std" -0.989494107136752
26 "walking" "tBodyGyro" "mean" -0.0166585493760684
26 "walking" "tBodyGyro" "std" -0.976971284145299
26 "walking" "tBodyGyroJerk" "mean" -0.0616848526699914
26 "walking" "tBodyGyroJerk" "std" -0.993650711623932
26 "walking" "tGravityAcc" "mean" 0.440149600418803
26 "walking" "tGravityAcc" "std" -0.952983496764957
26 "walking_upstairs" "fBodyAcc" "mean" -0.980616482368421
26 "walking_upstairs" "fBodyAcc" "std" -0.978714487763158
26 "walking_upstairs" "fBodyAccJerk" "mean" -0.987882458991228
26 "walking_upstairs" "fBodyAccJerk" "std" -0.98933974877193
26 "walking_upstairs" "fBodyGyro" "mean" -0.980561847938596
26 "walking_upstairs" "fBodyGyro" "std" -0.980083669912281
26 "walking_upstairs" "tBodyAcc" "mean" 0.0491512504828947
26 "walking_upstairs" "tBodyAcc" "std" -0.979058936754386
26 "walking_upstairs" "tBodyAccJerk" "mean" 0.0309815684285789
26 "walking_upstairs" "tBodyAccJerk" "std" -0.988521113859649
26 "walking_upstairs" "tBodyGyro" "mean" 0.0150159324982456
26 "walking_upstairs" "tBodyGyro" "std" -0.979652038114035
26 "walking_upstairs" "tBodyGyroJerk" "mean" -0.070396749495614
26 "walking_upstairs" "tBodyGyroJerk" "std" -0.99182944622807
26 "walking_upstairs" "tGravityAcc" "mean" 0.265409567412281
26 "walking_upstairs" "tGravityAcc" "std" -0.972147397587719
26 "walking_downstairs" "fBodyAcc" "mean" -0.974536948468469
26 "walking_downstairs" "fBodyAcc" "std" -0.967186627117117
26 "walking_downstairs" "fBodyAccJerk" "mean" -0.983805987342342
26 "walking_downstairs" "fBodyAccJerk" "std" -0.985352899234234
26 "walking_downstairs" "fBodyGyro" "mean" -0.975903167522522
26 "walking_downstairs" "fBodyGyro" "std" -0.978137841261261
26 "walking_downstairs" "tBodyAcc" "mean" 0.0514094694413063
26 "walking_downstairs" "tBodyAcc" "std" -0.96850797518018
26 "walking_downstairs" "tBodyAccJerk" "mean" 0.0271120218698198
26 "walking_downstairs" "tBodyAccJerk" "std" -0.984375763018018
26 "walking_downstairs" "tBodyGyro" "mean" -0.00666749397477477
26 "walking_downstairs" "tBodyGyro" "std" -0.977028204864865
26 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0648371304112613
26 "walking_downstairs" "tBodyGyroJerk" "std" -0.984743967477477
26 "walking_downstairs" "tGravityAcc" "mean" 0.304519912675676
26 "walking_downstairs" "tGravityAcc" "std" -0.974631228873874
26 "sitting" "fBodyAcc" "mean" -0.309283942890909
26 "sitting" "fBodyAcc" "std" -0.195897800701212
26 "sitting" "fBodyAccJerk" "mean" -0.454542172418182
26 "sitting" "fBodyAccJerk" "std" -0.492619369030303
26 "sitting" "fBodyGyro" "mean" -0.462501012242424
26 "sitting" "fBodyGyro" "std" -0.517033706969697
26 "sitting" "tBodyAcc" "mean" 0.0408615178564242
26 "sitting" "tBodyAcc" "std" -0.20759217308
26 "sitting" "tBodyAccJerk" "mean" 0.0219824403853939
26 "sitting" "tBodyAccJerk" "std" -0.456215675048485
26 "sitting" "tBodyGyro" "mean" -0.00613645521939394
26 "sitting" "tBodyGyro" "std" -0.487486520381818
26 "sitting" "tBodyGyroJerk" "mean" -0.0652464229568485
26 "sitting" "tBodyGyroJerk" "std" -0.599143308727273
26 "sitting" "tGravityAcc" "mean" 0.231310831728485
26 "sitting" "tGravityAcc" "std" -0.943168782545455
26 "standing" "fBodyAcc" "mean" -0.0876923198673333
26 "standing" "fBodyAcc" "std" -0.0660494839213333
26 "standing" "fBodyAccJerk" "mean" -0.242345028071333
26 "standing" "fBodyAccJerk" "std" -0.196354884893333
26 "standing" "fBodyGyro" "mean" -0.26347773
26 "standing" "fBodyGyro" "std" -0.443396129766667
26 "standing" "tBodyAcc" "mean" 0.0534063845774067
26 "standing" "tBodyAcc" "std" -0.040827912164
26 "standing" "tBodyAccJerk" "mean" 0.0308160145453333
26 "standing" "tBodyAccJerk" "std" -0.19795083184734
26 "standing" "tBodyGyro" "mean" -0.00963767094993333
26 "standing" "tBodyGyro" "std" -0.378923734686667
26 "standing" "tBodyGyroJerk" "mean" -0.0625244593762
26 "standing" "tBodyGyroJerk" "std" -0.358997584205333
26 "standing" "tGravityAcc" "mean" 0.3402677397
26 "standing" "tGravityAcc" "std" -0.943743205133333
26 "laying" "fBodyAcc" "mean" -0.269400450610169
26 "laying" "fBodyAcc" "std" -0.306056360096045
26 "laying" "fBodyAccJerk" "mean" -0.353810645570621
26 "laying" "fBodyAccJerk" "std" -0.339849511050847
26 "laying" "fBodyGyro" "mean" -0.41615249480226
26 "laying" "fBodyGyro" "std" -0.51572376819209
26 "laying" "tBodyAcc" "mean" 0.0516371578531073
26 "laying" "tBodyAcc" "std" -0.270007807249153
26 "laying" "tBodyAccJerk" "mean" 0.0262395102222034
26 "laying" "tBodyAccJerk" "std" -0.329266662265537
26 "laying" "tBodyGyro" "mean" -0.000794899918644068
26 "laying" "tBodyGyro" "std" -0.474390072881356
26 "laying" "tBodyGyroJerk" "mean" -0.064763112959322
26 "laying" "tBodyGyroJerk" "std" -0.496660582824859
26 "laying" "tGravityAcc" "mean" 0.311821423
26 "laying" "tGravityAcc" "std" -0.971775842316384
27 "walking" "fBodyAcc" "mean" -0.979135260333333
27 "walking" "fBodyAcc" "std" -0.974381977238095
27 "walking" "fBodyAccJerk" "mean" -0.987721970761905
27 "walking" "fBodyAccJerk" "std" -0.988885967190476
27 "walking" "fBodyGyro" "mean" -0.982732386047619
27 "walking" "fBodyGyro" "std" -0.982539275952381
27 "walking" "tBodyAcc" "mean" 0.0509641366847619
27 "walking" "tBodyAcc" "std" -0.975339322857143
27 "walking" "tBodyAccJerk" "mean" 0.0254872554398571
27 "walking" "tBodyAccJerk" "std" -0.988219856714286
27 "walking" "tBodyGyro" "mean" -0.0111807885114286
27 "walking" "tBodyGyro" "std" -0.982091066809524
27 "walking" "tBodyGyroJerk" "mean" -0.0617310057857143
27 "walking" "tBodyGyroJerk" "std" -0.992544516
27 "walking" "tGravityAcc" "mean" 0.442943055471429
27 "walking" "tGravityAcc" "std" -0.977422380190476
27 "walking_upstairs" "fBodyAcc" "mean" -0.983634796216216
27 "walking_upstairs" "fBodyAcc" "std" -0.982822392837838
27 "walking_upstairs" "fBodyAccJerk" "mean" -0.98665665963964
27 "walking_upstairs" "fBodyAccJerk" "std" -0.987831548018018
27 "walking_upstairs" "fBodyGyro" "mean" -0.984342131846847
27 "walking_upstairs" "fBodyGyro" "std" -0.984177028513514
27 "walking_upstairs" "tBodyAcc" "mean" 0.049471999490991
27 "walking_upstairs" "tBodyAcc" "std" -0.982942730990991
27 "walking_upstairs" "tBodyAccJerk" "mean" 0.0295301382415766
27 "walking_upstairs" "tBodyAccJerk" "std" -0.987105502567568
27 "walking_upstairs" "tBodyGyro" "mean" 0.00113722373882883
27 "walking_upstairs" "tBodyGyro" "std" -0.983833229054054
27 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0672153654445045
27 "walking_upstairs" "tBodyGyroJerk" "std" -0.99327543954955
27 "walking_upstairs" "tGravityAcc" "mean" 0.29427908981982
27 "walking_upstairs" "tGravityAcc" "std" -0.984647305675676
27 "walking_downstairs" "fBodyAcc" "mean" -0.975208066208333
27 "walking_downstairs" "fBodyAcc" "std" -0.968727408583333
27 "walking_downstairs" "fBodyAccJerk" "mean" -0.982917268291667
27 "walking_downstairs" "fBodyAccJerk" "std" -0.98480688475
27 "walking_downstairs" "fBodyGyro" "mean" -0.978247998333333
27 "walking_downstairs" "fBodyGyro" "std" -0.978394880833333
27 "walking_downstairs" "tBodyAcc" "mean" 0.051712622385
27 "walking_downstairs" "tBodyAcc" "std" -0.969843815791667
27 "walking_downstairs" "tBodyAccJerk" "mean" 0.0286112696885792
27 "walking_downstairs" "tBodyAccJerk" "std" -0.983604291666667
27 "walking_downstairs" "tBodyGyro" "mean" -0.00751820921875
27 "walking_downstairs" "tBodyGyro" "std" -0.977894268541667
27 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0639705340616667
27 "walking_downstairs" "tBodyGyroJerk" "std" -0.987470271625
27 "walking_downstairs" "tGravityAcc" "mean" 0.257090825288058
27 "walking_downstairs" "tGravityAcc" "std" -0.980607722916667
27 "sitting" "fBodyAcc" "mean" -0.362060771372549
27 "sitting" "fBodyAcc" "std" -0.176749639653595
27 "sitting" "fBodyAccJerk" "mean" -0.518041236797386
27 "sitting" "fBodyAccJerk" "std" -0.528726408169935
27 "sitting" "fBodyGyro" "mean" -0.512996754836601
27 "sitting" "fBodyGyro" "std" -0.448544150901961
27 "sitting" "tBodyAcc" "mean" 0.040714827772549
27 "sitting" "tBodyAcc" "std" -0.207052610560131
27 "sitting" "tBodyAccJerk" "mean" 0.0220667356104575
27 "sitting" "tBodyAccJerk" "std" -0.509540874640523
27 "sitting" "tBodyGyro" "mean" 0.0160734536709804
27 "sitting" "tBodyGyro" "std" -0.440129530169935
27 "sitting" "tBodyGyroJerk" "mean" -0.0691922551288235
27 "sitting" "tBodyGyroJerk" "std" -0.694599951764706
27 "sitting" "tGravityAcc" "mean" 0.114692992941176
27 "sitting" "tGravityAcc" "std" -0.943607544836601
27 "standing" "fBodyAcc" "mean" -0.0737633879628788
27 "standing" "fBodyAcc" "std" -0.0946083500151515
27 "standing" "fBodyAccJerk" "mean" -0.186128097722727
27 "standing" "fBodyAccJerk" "std" -0.230093534893939
27 "standing" "fBodyGyro" "mean" -0.281222108741667
27 "standing" "fBodyGyro" "std" -0.433939243204545
27 "standing" "tBodyAcc" "mean" 0.0570500153651515
27 "standing" "tBodyAcc" "std" -0.0568680850674242
27 "standing" "tBodyAccJerk" "mean" 0.0332546404856061
27 "standing" "tBodyAccJerk" "std" -0.18380747045
27 "standing" "tBodyGyro" "mean" -0.00781489445022727
27 "standing" "tBodyGyro" "std" -0.367794144575758
27 "standing" "tBodyGyroJerk" "mean" -0.0592960676348485
27 "standing" "tBodyGyroJerk" "std" -0.420188390454545
27 "standing" "tGravityAcc" "mean" 0.20813126324697
27 "standing" "tGravityAcc" "std" -0.934286893257576
27 "laying" "fBodyAcc" "mean" -0.252619503684211
27 "laying" "fBodyAcc" "std" -0.326171038888889
27 "laying" "fBodyAccJerk" "mean" -0.307622396953216
27 "laying" "fBodyAccJerk" "std" -0.276695436652047
27 "laying" "fBodyGyro" "mean" -0.450308182163743
27 "laying" "fBodyGyro" "std" -0.49038015877193
27 "laying" "tBodyAcc" "mean" 0.0491264392844158
27 "laying" "tBodyAcc" "std" -0.277698349666667
27 "laying" "tBodyAccJerk" "mean" 0.0164310576146199
27 "laying" "tBodyAccJerk" "std" -0.273821006876316
27 "laying" "tBodyGyro" "mean" -0.00128514110280702
27 "laying" "tBodyGyro" "std" -0.462281905263158
27 "laying" "tBodyGyroJerk" "mean" -0.0637795155362398
27 "laying" "tBodyGyroJerk" "std" -0.527903114912281
27 "laying" "tGravityAcc" "mean" 0.210350438500585
27 "laying" "tGravityAcc" "std" -0.970084209064327
28 "walking" "fBodyAcc" "mean" -0.959466193240741
28 "walking" "fBodyAcc" "std" -0.952629221481481
28 "walking" "fBodyAccJerk" "mean" -0.97096186787037
28 "walking" "fBodyAccJerk" "std" -0.973368325972222
28 "walking" "fBodyGyro" "mean" -0.963674079675926
28 "walking" "fBodyGyro" "std" -0.965461064861111
28 "walking" "tBodyAcc" "mean" 0.0489730819210185
28 "walking" "tBodyAcc" "std" -0.953281765787037
28 "walking" "tBodyAccJerk" "mean" 0.0306529464796296
28 "walking" "tBodyAccJerk" "std" -0.971611186296296
28 "walking" "tBodyGyro" "mean" -0.00475692889907407
28 "walking" "tBodyGyro" "std" -0.964207097314815
28 "walking" "tBodyGyroJerk" "mean" -0.0646986068134259
28 "walking" "tBodyGyroJerk" "std" -0.977957074212963
28 "walking" "tGravityAcc" "mean" 0.310045715874074
28 "walking" "tGravityAcc" "std" -0.972328843842593
28 "walking_upstairs" "fBodyAcc" "mean" -0.964494302958333
28 "walking_upstairs" "fBodyAcc" "std" -0.955366582166667
28 "walking_upstairs" "fBodyAccJerk" "mean" -0.97611993725
28 "walking_upstairs" "fBodyAccJerk" "std" -0.979284737125
28 "walking_upstairs" "fBodyGyro" "mean" -0.957931178333333
28 "walking_upstairs" "fBodyGyro" "std" -0.960652375375
28 "walking_upstairs" "tBodyAcc" "mean" 0.0502716145716667
28 "walking_upstairs" "tBodyAcc" "std" -0.956908472916667
28 "walking_upstairs" "tBodyAccJerk" "mean" 0.0300089023690167
28 "walking_upstairs" "tBodyAccJerk" "std" -0.977305304041667
28 "walking_upstairs" "tBodyGyro" "mean" -0.00707910543666667
28 "walking_upstairs" "tBodyGyro" "std" -0.959198218375
28 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0645209411658333
28 "walking_upstairs" "tBodyGyroJerk" "std" -0.974207215583333
28 "walking_upstairs" "tGravityAcc" "mean" -0.110168088291667
28 "walking_upstairs" "tGravityAcc" "std" -0.973160927875
28 "walking_downstairs" "fBodyAcc" "mean" -0.933484407594937
28 "walking_downstairs" "fBodyAcc" "std" -0.917445852151899
28 "walking_downstairs" "fBodyAccJerk" "mean" -0.956144644092827
28 "walking_downstairs" "fBodyAccJerk" "std" -0.96074537628692
28 "walking_downstairs" "fBodyGyro" "mean" -0.918414026962025
28 "walking_downstairs" "fBodyGyro" "std" -0.918282486793249
28 "walking_downstairs" "tBodyAcc" "mean" 0.0513173904813924
28 "walking_downstairs" "tBodyAcc" "std" -0.919520559873418
28 "walking_downstairs" "tBodyAccJerk" "mean" 0.0272362305329958
28 "walking_downstairs" "tBodyAccJerk" "std" -0.95737936556962
28 "walking_downstairs" "tBodyGyro" "mean" -0.00423700264966245
28 "walking_downstairs" "tBodyGyro" "std" -0.916509998481013
28 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0659915001867932
28 "walking_downstairs" "tBodyGyroJerk" "std" -0.952605856033755
28 "walking_downstairs" "tGravityAcc" "mean" 0.220758543911814
28 "walking_downstairs" "tGravityAcc" "std" -0.96821435
28 "sitting" "fBodyAcc" "mean" -0.286141117235948
28 "sitting" "fBodyAcc" "std" -0.231322261548366
28 "sitting" "fBodyAccJerk" "mean" -0.421563222888889
28 "sitting" "fBodyAccJerk" "std" -0.46906929379085
28 "sitting" "fBodyGyro" "mean" -0.414637928078431
28 "sitting" "fBodyGyro" "std" -0.414205367108497
28 "sitting" "tBodyAcc" "mean" 0.0375158072415686
28 "sitting" "tBodyAcc" "std" -0.224934407018301
28 "sitting" "tBodyAccJerk" "mean" 0.0334908481689543
28 "sitting" "tBodyAccJerk" "std" -0.427254334823529
28 "sitting" "tBodyGyro" "mean" -0.00147229575228758
28 "sitting" "tBodyGyro" "std" -0.39581485401634
28 "sitting" "tBodyGyroJerk" "mean" -0.0683614373575163
28 "sitting" "tBodyGyroJerk" "std" -0.596140759869281
28 "sitting" "tGravityAcc" "mean" 0.0853587922222222
28 "sitting" "tGravityAcc" "std" -0.924284300457516
28 "standing" "fBodyAcc" "mean" -0.0108825750362319
28 "standing" "fBodyAcc" "std" -0.0712806667911594
28 "standing" "fBodyAccJerk" "mean" -0.134953034998551
28 "standing" "fBodyAccJerk" "std" -0.196084500218116
28 "standing" "fBodyGyro" "mean" -0.143829830328261
28 "standing" "fBodyGyro" "std" -0.351689198985507
28 "standing" "tBodyAcc" "mean" 0.0543433519471015
28 "standing" "tBodyAcc" "std" -0.0196074256913043
28 "standing" "tBodyAccJerk" "mean" 0.0376166458478261
28 "standing" "tBodyAccJerk" "std" -0.139088490237681
28 "standing" "tBodyGyro" "mean" 0.00154391965007971
28 "standing" "tBodyGyro" "std" -0.278166674714493
28 "standing" "tBodyGyroJerk" "mean" -0.0537692591387681
28 "standing" "tBodyGyroJerk" "std" -0.308241836623188
28 "standing" "tGravityAcc" "mean" 0.190639106478261
28 "standing" "tGravityAcc" "std" -0.940795168188406
28 "laying" "fBodyAcc" "mean" -0.254770699175309
28 "laying" "fBodyAcc" "std" -0.264555879538272
28 "laying" "fBodyAccJerk" "mean" -0.385301605432099
28 "laying" "fBodyAccJerk" "std" -0.377817889534568
28 "laying" "fBodyGyro" "mean" -0.378130618771605
28 "laying" "fBodyGyro" "std" -0.450398115882716
28 "laying" "tBodyAcc" "mean" 0.0539458487314815
28 "laying" "tBodyAcc" "std" -0.237272701524691
28 "laying" "tBodyAccJerk" "mean" 0.0360439104802469
28 "laying" "tBodyAccJerk" "std" -0.364431258925926
28 "laying" "tBodyGyro" "mean" -0.00237083791216049
28 "laying" "tBodyGyro" "std" -0.41469467178642
28 "laying" "tBodyGyroJerk" "mean" -0.0679564547351852
28 "laying" "tBodyGyroJerk" "std" -0.493121178827161
28 "laying" "tGravityAcc" "mean" 0.195900420950617
28 "laying" "tGravityAcc" "std" -0.963233264753086
29 "walking" "fBodyAcc" "mean" -0.978775498722222
29 "walking" "fBodyAcc" "std" -0.972704148222222
29 "walking" "fBodyAccJerk" "mean" -0.988599731388889
29 "walking" "fBodyAccJerk" "std" -0.990053118666667
29 "walking" "fBodyGyro" "mean" -0.984218802944444
29 "walking" "fBodyGyro" "std" -0.983633360333333
29 "walking" "tBodyAcc" "mean" 0.050045825975
29 "walking" "tBodyAcc" "std" -0.974010465166667
29 "walking" "tBodyAccJerk" "mean" 0.0278989417501111
29 "walking" "tBodyAccJerk" "std" -0.989249797777778
29 "walking" "tBodyGyro" "mean" -0.01848576051
29 "walking" "tBodyGyro" "std" -0.983246905388889
29 "walking" "tBodyGyroJerk" "mean" -0.0607888135877778
29 "walking" "tBodyGyroJerk" "std" -0.993824987222222
29 "walking" "tGravityAcc" "mean" 0.444493091911111
29 "walking" "tGravityAcc" "std" -0.974771829
29 "walking_upstairs" "fBodyAcc" "mean" -0.98837841
29 "walking_upstairs" "fBodyAcc" "std" -0.98683049352657
29 "walking_upstairs" "fBodyAccJerk" "mean" -0.991190417922705
29 "walking_upstairs" "fBodyAccJerk" "std" -0.992039773623188
29 "walking_upstairs" "fBodyGyro" "mean" -0.987667755990338
29 "walking_upstairs" "fBodyGyro" "std" -0.98791731178744
29 "walking_upstairs" "tBodyAcc" "mean" 0.0535455267391304
29 "walking_upstairs" "tBodyAcc" "std" -0.987238550676328
29 "walking_upstairs" "tBodyAccJerk" "mean" 0.0286642511313527
29 "walking_upstairs" "tBodyAccJerk" "std" -0.991602622801932
29 "walking_upstairs" "tBodyGyro" "mean" 0.00846747849033816
29 "walking_upstairs" "tBodyGyro" "std" -0.987340722850242
29 "walking_upstairs" "tBodyGyroJerk" "mean" -0.0685525947294686
29 "walking_upstairs" "tBodyGyroJerk" "std" -0.996334970289855
29 "walking_upstairs" "tGravityAcc" "mean" 0.350399251594203
29 "walking_upstairs" "tGravityAcc" "std" -0.984321905652174
29 "walking_downstairs" "fBodyAcc" "mean" -0.984155278307692
29 "walking_downstairs" "fBodyAcc" "std" -0.981228699025641
29 "walking_downstairs" "fBodyAccJerk" "mean" -0.988491155333333
29 "walking_downstairs" "fBodyAccJerk" "std" -0.99007419348718
29 "walking_downstairs" "fBodyGyro" "mean" -0.983242279333333
29 "walking_downstairs" "fBodyGyro" "std" -0.984506837538462
29 "walking_downstairs" "tBodyAcc" "mean" 0.0506818038210256
29 "walking_downstairs" "tBodyAcc" "std" -0.981857281794872
29 "walking_downstairs" "tBodyAccJerk" "mean" 0.0290495486274923
29 "walking_downstairs" "tBodyAccJerk" "std" -0.989194946051282
29 "walking_downstairs" "tBodyGyro" "mean" -0.00565174946564103
29 "walking_downstairs" "tBodyGyro" "std" -0.983909446461538
29 "walking_downstairs" "tBodyGyroJerk" "mean" -0.0646246130102564
29 "walking_downstairs" "tBodyGyroJerk" "std" -0.989837293384615
29 "walking_downstairs" "tGravityAcc" "mean" 0.315878721138256
29 "walking_downstairs" "tGravityAcc" "std" -0.988787601076923
29 "sitting" "fBodyAcc" "mean" -0.208764288802041
29 "sitting" "fBodyAcc" "std" -0.00575425347027211
29 "sitting" "fBodyAccJerk" "mean" -0.426717654770748
29 "sitting" "fBodyAccJerk" "std" -0.44338364555102
29 "sitting" "fBodyGyro" "mean" -0.332088254692517
29 "sitting" "fBodyGyro" "std" -0.186714825965986
29 "sitting" "tBodyAcc" "mean" 0.0391586492680272
29 "sitting" "tBodyAcc" "std" -0.0364518314591837
29 "sitting" "tBodyAccJerk" "mean" 0.0255282623336054
29 "sitting" "tBodyAccJerk" "std" -0.416584592368707
29 "sitting" "tBodyGyro" "mean" 0.00876754881285714
29 "sitting" "tBodyGyro" "std" -0.217536522778912
29 "sitting" "tBodyGyroJerk" "mean" -0.0832088208884354
29 "sitting" "tBodyGyroJerk" "std" -0.589191607619048
